ID_Commessa;Data\Ora;Alarm;Periferica;Valore;Codice;Descrizione
2;2025-03-17 17:21:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 17:21:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 17:17:00;Silent Warning;Satellite2;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 17:17:00;Silent Warning;Satellite2;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 17:11:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 17:11:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 17:07:00;Silent Warning;Satellite4;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 17:07:00;Silent Warning;Satellite4;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 17:04:00;Silent Warning;Satellite1;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 17:04:00;Silent Warning;Satellite1;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 17:03:00;Silent Warning;Satellite2;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 17:03:00;Silent Warning;Satellite2;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 16:48:00;Silent Warning;Satellite2;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 16:48:00;Silent Warning;Satellite2;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 12:32:00;;H1;OFF;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
2;2025-03-17 12:32:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-17 12:19:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-17 12:19:00;;H1;ON;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
2;2025-03-17 12:19:00;;H1;OFF;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
2;2025-03-17 12:19:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-17 12:02:00;;H1;ON;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
2;2025-03-17 12:02:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-17 12:02:00;;H1;OFF;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
2;2025-03-17 12:02:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-17 12:00:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-17 12:00:00;;H1;ON;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
2;2025-03-17 11:57:00;;H1;OFF;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
2;2025-03-17 11:57:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-17 11:57:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-17 11:57:00;;H1;ON;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
2;2025-03-17 11:57:00;;H1;OFF;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
2;2025-03-17 11:57:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-17 11:55:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-17 11:55:00;;H1;ON;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
2;2025-03-17 11:40:00;Silent Warning;Satellite4;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 11:40:00;Silent Warning;Satellite4;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 09:42:00;;H1;OFF;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
2;2025-03-17 09:42:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-17 09:41:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-17 09:41:00;;H1;ON;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
2;2025-03-17 07:41:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 07:41:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 07:39:00;Silent Warning;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-17 07:39:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 07:39:00;Silent Warning;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-17 07:39:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 07:38:00;Alarm;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-17 07:38:00;Alarm;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-17 07:38:00;Warning;Satellite2;OFF;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-17 07:38:00;Warning;Satellite2;ON;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-17 07:38:00;Silent Warning;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-17 07:38:00;Silent Warning;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-17 07:38:00;Warning;Satellite2;OFF;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-17 07:38:00;Warning;Satellite2;ON;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-17 07:38:00;Silent Warning;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-17 07:37:00;Silent Warning;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-17 07:30:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 07:30:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 07:27:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-17 07:27:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 19:48:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 19:48:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:59:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:58:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:47:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:47:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:46:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:46:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:40:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:40:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:39:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:39:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:39:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:39:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:33:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:33:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:33:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:33:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:23:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:23:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:14:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:14:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:10:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 18:10:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:57:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:57:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:55:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:55:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:54:00;Silent Warning;Satellite2;OFF;DB126.DBX8.1;#66 - Attivata correzione per aumento velocità
2;2025-03-14 17:54:00;Silent Warning;Satellite2;ON;DB126.DBX8.1;#66 - Attivata correzione per aumento velocità
2;2025-03-14 17:54:00;Silent Warning;Satellite4;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:54:00;Silent Warning;Satellite4;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:54:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:54:00;Silent Warning;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-14 17:54:00;Silent Warning;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-14 17:54:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:47:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:47:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:37:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:37:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:34:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:34:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:32:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:32:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:29:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:29:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:29:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:29:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:28:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:28:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:28:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:28:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:26:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:26:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:24:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:24:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:23:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:23:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:23:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:23:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:20:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:20:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:18:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:18:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:09:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:08:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:03:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:03:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:02:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:02:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:01:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:01:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:00:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 17:00:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 16:57:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 16:57:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 16:55:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 16:55:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 16:53:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 16:53:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 16:52:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 16:52:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 16:50:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 16:50:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 16:50:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 16:50:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 07:57:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 07:57:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 07:53:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 07:53:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 07:43:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 07:43:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-14 07:27:00;Alarm;Shuttle3;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-14 07:27:00;Alarm;Shuttle2;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-14 07:27:00;Alarm;Satellite3;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-14 07:27:00;Alarm;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-14 07:26:00;Alarm;Shuttle4;OFF;DB106.DBX16.3;#20 - General - Passaggio in modalità manuale con missioni appese
2;2025-03-14 07:26:00;Alarm;Shuttle4;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-14 07:26:00;Alarm;Shuttle1;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-14 07:26:00;Alarm;Satellite1;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-14 07:26:00;Alarm;Satellite4;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-14 07:26:00;Alarm;Satellite1;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-14 07:24:00;Alarm;Shuttle4;ON;DB106.DBX16.3;#20 - General - Passaggio in modalità manuale con missioni appese
2;2025-03-14 07:24:00;;H1;OFF;DB106.DBX9.0; - 72 - BLINDO 3 SPENTA
2;2025-03-14 07:24:00;;H1;OFF;DB106.DBX8.7; - 71 - BLINDO 2 SPENTA
2;2025-03-14 07:24:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-14 07:24:00;;H1;OFF;DB106.DBX9.1; - 73 - BLINDO 4 SPENTA
2;2025-03-14 07:24:00;;H2;OFF;DB106.DBX6.1; - 49 - BARRIERA C13 INTERVENUTA
2;2025-03-14 07:24:00;;H2;OFF;DB106.DBX0.7; - 07 - PARACADUTE DISINSERITI DISCENSORE CON MACCHINA IN SICUREZZA
2;2025-03-14 07:24:00;;H2;OFF;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
2;2025-03-14 07:24:00;;H1;OFF;DB106.DBX8.6; - 70 - BLINDO 1 SPENTA
2;2025-03-14 07:23:00;;H1;ON;DB106.DBX8.6; - 70 - BLINDO 1 SPENTA
2;2025-03-14 07:23:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-14 07:23:00;;H1;ON;DB106.DBX8.7; - 71 - BLINDO 2 SPENTA
2;2025-03-14 07:23:00;;H1;ON;DB106.DBX9.1; - 73 - BLINDO 4 SPENTA
2;2025-03-14 07:23:00;;H1;ON;DB106.DBX9.0; - 72 - BLINDO 3 SPENTA
2;2025-03-14 07:23:00;;H1;OFF;DB106.DBX9.1; - 73 - BLINDO 4 SPENTA
2;2025-03-14 07:23:00;;H1;OFF;DB106.DBX9.0; - 72 - BLINDO 3 SPENTA
2;2025-03-14 07:23:00;;H1;OFF;DB106.DBX8.7; - 71 - BLINDO 2 SPENTA
2;2025-03-14 07:23:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-14 07:23:00;;H1;OFF;DB106.DBX8.6; - 70 - BLINDO 1 SPENTA
2;2025-03-14 07:23:00;;H1;ON;DB106.DBX9.1; - 73 - BLINDO 4 SPENTA
2;2025-03-14 07:23:00;;H1;ON;DB106.DBX9.0; - 72 - BLINDO 3 SPENTA
2;2025-03-14 07:23:00;;H2;ON;DB106.DBX0.7; - 07 - PARACADUTE DISINSERITI DISCENSORE CON MACCHINA IN SICUREZZA
2;2025-03-14 07:23:00;Alarm;Satellite4;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-14 07:23:00;Alarm;Satellite3;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-14 07:23:00;Alarm;Shuttle4;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-14 07:23:00;Alarm;Shuttle1;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-14 07:23:00;;H1;ON;DB106.DBX8.7; - 71 - BLINDO 2 SPENTA
2;2025-03-14 07:23:00;Alarm;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-14 07:23:00;Alarm;Shuttle2;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-14 07:23:00;Alarm;Shuttle3;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-14 07:23:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-14 07:23:00;;H1;ON;DB106.DBX8.6; - 70 - BLINDO 1 SPENTA
2;2025-03-14 07:23:00;;H2;ON;DB106.DBX6.1; - 49 - BARRIERA C13 INTERVENUTA
2;2025-03-14 07:23:00;;H2;ON;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
