Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Valore encoder Tx;Peso UDC
24/05/2022 18:23;Shuttle1;(91) Disabilita batteria;(1) OK;24/05/2022 18:24;89049;0;;Lift1;89050;85490;89790;89049;24/05/2022 18:23;1;00:00:02; ;Unknown;1;2;;98;98;89049;0
24/05/2022 17:49;Shuttle1;(92) Abilita batteria;(1) OK;24/05/2022 17:50;89049;0;;Lift1;89050;85490;89790;89049;24/05/2022 17:50;1;00:00:01; ;Unknown;3;3;;98;98;138509;0
24/05/2022 17:49;Shuttle1;(40) Ingresso;(21) OK silent warning;24/05/2022 17:50;89049;0;;Lift1;89050;85490;89790;129856;24/05/2022 17:49;40806;00:00:12;Indietro;TGLS_201;2;3;;98;98;138509;0
24/05/2022 17:49;Shuttle1;(30) Spostamento;(1) OK;24/05/2022 17:49;129856;0;;;129850;126232;152404;138509;24/05/2022 17:49;8659;00:00:10;Indietro;TGLS_201;1;3;;98;98;138509;0
24/05/2022 17:48;Satellite1;(92) Abilita batteria;(1) OK;24/05/2022 17:48;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;24/05/2022 17:48;2;00:00:01; ;Unknown;1;1;;97;97;5900612;0
24/05/2022 17:48;Satellite1;(40) Ingresso;(1) OK;24/05/2022 17:48;5900612;0;;Shuttle1;5900610;5900010;5901210;1550991;24/05/2022 17:48;4349619;00:00:05;Indietro;TGLS_113;6;6;;97;97;5900611;0
24/05/2022 17:48;Satellite1;(30) Spostamento;(1) OK;24/05/2022 17:48;1550991;0;;L2-C06-R - WH1 (N 39);1550985;1550349;1570498;1564755;24/05/2022 17:48;13770;00:00:08;Indietro;TGLS_133;5;6;;97;97;5900611;0
24/05/2022 17:48;Satellite1;(20) Deposito;(1) OK;24/05/2022 17:48;1564755;108;BECIWMS0072;L2-C06-R - WH1 (N 39);1564756;1550349;1570498;1564755;24/05/2022 17:48;1;00:00:02; ;TGLS_233;4;6;;97;97;5900611;76
24/05/2022 17:48;Satellite1;(30) Spostamento;(1) OK;24/05/2022 17:48;1564755;108;BECIWMS0072;L2-C06-R - WH1 (N 39);1564756;1550349;1570498;1550998;24/05/2022 17:48;13758;00:00:10;Avanti;TGLS_213;3;6;;97;97;5900611;76
24/05/2022 17:48;Satellite1;(50) Uscita;(1) OK;24/05/2022 17:48;1550998;108;BECIWMS0072;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 17:48;1;00:00:04;Avanti;TGLS_203;2;6;;97;97;5900611;76
24/05/2022 17:48;Satellite1;(10) Prelievo;(1) OK;24/05/2022 17:48;5900611;108;BECIWMS0072;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 17:48;1;00:00:02; ;TGLS_107;1;6;;97;97;5900611;76
24/05/2022 17:48;Satellite1;(91) Disabilita batteria;(1) OK;24/05/2022 17:48;5900611;0;;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 17:48;1;00:00:02; ;Unknown;1;1;;97;97;5900611;0
24/05/2022 17:47;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 17:48;138510;108;BECIWMS0072;L2-C06-R - WH1 (N 39);138509;126232;152404;136482;24/05/2022 17:48;2027;00:00:00;Avanti;TGLS_202;2;3;;99;99;89050;76
24/05/2022 17:47;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;24/05/2022 17:48;136482;108;BECIWMS0072;L2-C06-R - WH1 (N 39);138509;126232;152404;129845;24/05/2022 17:47;8664;00:00:13;Avanti;TGLS_202;2;3;;99;99;89050;76
24/05/2022 17:47;Shuttle1;(50) Uscita;(1) OK;24/05/2022 17:47;129845;108;BECIWMS0072;Lift1;89050;85490;89790;89050;24/05/2022 17:47;0;00:00:07;Avanti;TGLS_202;1;3;;99;99;89050;76
24/05/2022 17:47;Shuttle1;(10) Prelievo con catena;(1) OK;24/05/2022 17:47;89050;108;BECIWMS0072;Lift1;89050;85490;89790;89050;24/05/2022 17:47;0;00:00:09;Avanti;TGLS_201;2;2;;99;99;89050;76
24/05/2022 17:47;Shuttle1;(91) Disabilita batteria;(1) OK;24/05/2022 17:47;89050;0;;Lift1;89050;85490;89790;89050;24/05/2022 17:47;0;00:00:02; ;Unknown;1;2;;99;99;89050;0
24/05/2022 17:03;Shuttle1;(92) Abilita batteria;(1) OK;24/05/2022 17:04;89050;0;;Lift1;89050;85490;89790;89050;24/05/2022 17:04;0;00:00:01; ;Unknown;3;3;;98;98;143984;0
24/05/2022 17:03;Shuttle1;(40) Ingresso;(1) OK;24/05/2022 17:04;89050;0;;Lift1;89050;85490;89790;129856;24/05/2022 17:03;40806;00:00:08;Indietro;TGLS_201;2;3;;98;98;143984;0
24/05/2022 17:03;Shuttle1;(30) Spostamento;(1) OK;24/05/2022 17:03;129856;0;;;129850;126232;152404;143984;24/05/2022 17:03;14134;00:00:10;Indietro;TGLS_201;1;3;;98;98;143984;0
24/05/2022 17:02;Satellite1;(92) Abilita batteria;(1) OK;24/05/2022 17:02;5900611;0;;Shuttle1;5900610;5900010;5901210;5900612;24/05/2022 17:02;2;00:00:02; ;Unknown;1;1;;100;100;5900612;0
24/05/2022 17:02;Satellite1;(40) Ingresso;(1) OK;24/05/2022 17:02;5900612;0;;Shuttle1;5900610;5900010;5901210;1849569;24/05/2022 17:02;4051041;00:00:05;Indietro;TGLS_113;6;6;;100;100;5900611;0
24/05/2022 17:02;Satellite1;(30) Spostamento;(1) OK;24/05/2022 17:02;1849569;0;;L2-C09-R - WH1 (N 45);1849564;1848928;1869067;1849685;24/05/2022 17:02;121;00:00:00;Indietro;TGLS_133;5;6;;100;100;5900611;0
24/05/2022 17:02;Satellite1;(20) Deposito;(1) OK;24/05/2022 17:02;1849685;529;BECIWMS0589;L2-C09-R - WH1 (N 45);1849686;1848928;1869067;1849685;24/05/2022 17:02;1;00:00:02; ;TGLS_233;4;6;;100;100;5900611;54
24/05/2022 17:02;Satellite1;(30) Spostamento;(1) OK;24/05/2022 17:02;1849685;529;BECIWMS0589;L2-C09-R - WH1 (N 45);1849686;1848928;1869067;1849555;24/05/2022 17:02;131;00:00:01;Avanti;TGLS_213;3;6;;100;100;5900611;54
24/05/2022 17:02;Satellite1;(50) Uscita;(1) OK;24/05/2022 17:02;1849555;529;BECIWMS0589;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 17:02;1;00:00:03;Avanti;TGLS_203;2;6;;100;100;5900611;54
24/05/2022 17:02;Satellite1;(10) Prelievo;(1) OK;24/05/2022 17:02;5900611;529;BECIWMS0589;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 17:02;1;00:00:03; ;TGLS_107;1;6;;100;100;5900611;54
24/05/2022 17:02;Satellite1;(91) Disabilita batteria;(1) OK;24/05/2022 17:02;5900611;0;;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 17:02;1;00:00:03; ;Unknown;1;1;;99;100;5900611;0
24/05/2022 17:02;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 17:02;143983;529;BECIWMS0589;L2-C09-R - WH1 (N 45);143983;126232;152404;140706;24/05/2022 17:02;3277;00:00:00;Avanti;TGLS_202;2;3;;98;98;89049;54
24/05/2022 17:02;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;24/05/2022 17:02;140706;529;BECIWMS0589;L2-C09-R - WH1 (N 45);143983;126232;152404;129837;24/05/2022 17:02;14146;00:00:13;Avanti;TGLS_202;2;3;;98;98;89049;54
24/05/2022 17:02;Shuttle1;(50) Uscita;(1) OK;24/05/2022 17:02;129837;529;BECIWMS0589;Lift1;89050;85490;89790;89049;24/05/2022 17:02;1;00:00:06;Avanti;TGLS_202;1;3;;98;98;89049;54
24/05/2022 17:01;Shuttle1;(10) Prelievo con catena;(1) OK;24/05/2022 17:02;89049;529;BECIWMS0589;Lift1;89050;85490;89790;89049;24/05/2022 17:01;1;00:00:09;Avanti;TGLS_201;2;2;;98;98;129849;54
24/05/2022 17:01;Shuttle1;(40) Ingresso;(21) OK silent warning;24/05/2022 17:01;89049;0;;Lift1;89050;85490;89790;129849;24/05/2022 17:01;40799;00:00:13;Indietro;TGLS_201;1;2;;98;98;129849;0
24/05/2022 17:01;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 17:01;129849;0;;;129850;126232;152404;135156;24/05/2022 17:01;5306;00:00:14;Indietro;TGLS_201;1;1;;98;98;135156;0
24/05/2022 17:01;Satellite1;(92) Abilita batteria;(1) OK;24/05/2022 17:01;5900611;0;;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 17:01;1;00:00:02; ;Unknown;1;1;;100;100;5900611;0
24/05/2022 17:01;Satellite1;(41) Ingresso da quota parziale;(1) OK;24/05/2022 17:01;5900607;0;;Shuttle1;5900610;5900010;5901210;1349448;24/05/2022 17:01;4551162;00:00:02;Indietro;TGLS_113;5;5;;100;100;5900611;0
24/05/2022 17:01;Satellite1;(20) Deposito;(1) OK;24/05/2022 17:01;1349448;200;BECIWMS0051;L2-C04-R - WH1 (N 35);1349446;1349040;1369188;1349448;24/05/2022 17:01;2;00:00:02; ;TGLS_233;4;5;;100;100;5900611;71
24/05/2022 17:01;Satellite1;(31) Movimento parziale;(21) OK silent warning;24/05/2022 17:01;1349448;200;BECIWMS0051;L2-C04-R - WH1 (N 35);1349446;1349040;1369188;1349040;24/05/2022 17:01;406;00:00:04;Avanti;TGLS_213;3;5;;100;100;5900611;71
24/05/2022 17:01;Satellite1;(51) Uscita parziale;(1) OK;24/05/2022 17:01;1349040;200;BECIWMS0051;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 17:01;1;00:00:03;Avanti;TGLS_203;2;5;;100;100;5900611;71
24/05/2022 17:01;Satellite1;(10) Prelievo;(1) OK;24/05/2022 17:01;5900611;200;BECIWMS0051;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 17:01;1;00:00:03; ;TGLS_107;1;5;;100;100;5900611;71
24/05/2022 17:00;Satellite1;(91) Disabilita batteria;(1) OK;24/05/2022 17:00;5900611;0;;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 17:00;1;00:00:03; ;Unknown;1;1;;99;100;5900611;0
24/05/2022 17:00;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 17:01;135156;200;BECIWMS0051;L2-C04-R - WH1 (N 35);135155;126232;152404;135001;24/05/2022 17:01;154;00:00:00;Avanti;TGLS_202;2;3;;99;98;89048;71
24/05/2022 17:00;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;24/05/2022 17:01;135001;200;BECIWMS0051;L2-C04-R - WH1 (N 35);135155;126232;152404;129835;24/05/2022 17:00;5320;00:00:11;Avanti;TGLS_202;2;3;;99;98;89048;71
24/05/2022 17:00;Shuttle1;(50) Uscita;(1) OK;24/05/2022 17:00;129835;200;BECIWMS0051;Lift1;89050;85490;89790;89048;24/05/2022 17:00;2;00:00:06;Avanti;TGLS_202;1;3;;99;99;89048;71
24/05/2022 17:00;Shuttle1;(10) Prelievo con catena;(1) OK;24/05/2022 17:00;89048;200;BECIWMS0051;Lift1;89050;85490;89790;89048;24/05/2022 17:00;2;00:00:09;Avanti;TGLS_201;2;2;;99;99;129849;71
24/05/2022 17:00;Shuttle1;(40) Ingresso;(21) OK silent warning;24/05/2022 17:00;89048;0;;Lift1;89050;85490;89790;129849;24/05/2022 17:00;40799;00:00:15;Indietro;TGLS_201;1;2;;99;99;129849;0
24/05/2022 17:00;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 17:00;129849;0;;;129850;126232;152404;143984;24/05/2022 17:00;14134;00:00:15;Indietro;TGLS_201;1;1;;99;99;143984;0
24/05/2022 17:00;Satellite1;(92) Abilita batteria;(1) OK;24/05/2022 17:00;5900611;0;;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 17:00;1;00:00:01; ;Unknown;1;1;;100;100;5900611;0
24/05/2022 16:59;Satellite1;(40) Ingresso;(1) OK;24/05/2022 17:00;5900611;0;;Shuttle1;5900610;5900010;5901210;1849568;24/05/2022 16:59;4051042;00:00:05;Indietro;TGLS_113;6;6;;100;100;5900610;0
24/05/2022 16:59;Satellite1;(30) Spostamento;(1) OK;24/05/2022 16:59;1849568;0;;L2-C09-R - WH1 (N 45);1849564;1848928;1869067;1850536;24/05/2022 16:59;972;00:00:02;Indietro;TGLS_133;5;6;;100;100;5900610;0
24/05/2022 16:59;Satellite1;(20) Deposito;(1) OK;24/05/2022 16:59;1850536;141;BECIWMS0047;L2-C09-R - WH1 (N 45);1850536;1848928;1869067;1850536;24/05/2022 16:59;0;00:00:02; ;TGLS_233;4;6;;100;100;5900610;82
24/05/2022 16:59;Satellite1;(30) Spostamento;(1) OK;24/05/2022 16:59;1850536;141;BECIWMS0047;L2-C09-R - WH1 (N 45);1850536;1848928;1869067;1849552;24/05/2022 16:59;984;00:00:03;Avanti;TGLS_213;3;6;;100;100;5900610;82
24/05/2022 16:59;Satellite1;(50) Uscita;(1) OK;24/05/2022 16:59;1849552;141;BECIWMS0047;Shuttle1;5900610;5900010;5901210;5900610;24/05/2022 16:59;0;00:00:03;Avanti;TGLS_203;2;6;;100;100;5900610;82
24/05/2022 16:59;Satellite1;(10) Prelievo;(1) OK;24/05/2022 16:59;5900610;141;BECIWMS0047;Shuttle1;5900610;5900010;5901210;5900610;24/05/2022 16:59;0;00:00:03; ;TGLS_107;1;6;;100;100;5900610;82
24/05/2022 16:59;Satellite1;(91) Disabilita batteria;(1) OK;24/05/2022 16:59;5900610;0;;Shuttle1;5900610;5900010;5901210;5900610;24/05/2022 16:59;0;00:00:03; ;Unknown;1;1;;99;99;5900610;0
24/05/2022 16:59;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 16:59;143983;141;BECIWMS0047;L2-C09-R - WH1 (N 45);143983;126232;152404;141366;24/05/2022 16:59;2617;00:00:00;Avanti;TGLS_202;2;3;;99;99;89047;82
24/05/2022 16:59;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;24/05/2022 16:59;141366;141;BECIWMS0047;L2-C09-R - WH1 (N 45);143983;126232;152404;129833;24/05/2022 16:59;14150;00:00:13;Avanti;TGLS_202;2;3;;99;99;89047;82
24/05/2022 16:59;Shuttle1;(50) Uscita;(1) OK;24/05/2022 16:59;129833;141;BECIWMS0047;Lift1;89050;85490;89790;89047;24/05/2022 16:59;3;00:00:07;Avanti;TGLS_202;1;3;;99;99;89047;82
24/05/2022 16:58;Shuttle1;(10) Prelievo con catena;(1) OK;24/05/2022 16:59;89047;141;BECIWMS0047;Lift1;89050;85490;89790;89047;24/05/2022 16:59;3;00:00:09;Avanti;TGLS_201;2;2;;99;99;129849;82
24/05/2022 16:58;Shuttle1;(40) Ingresso;(1) OK;24/05/2022 16:59;89047;0;;Lift1;89050;85490;89790;129849;24/05/2022 16:58;40799;00:00:09;Indietro;TGLS_201;1;2;;99;99;129849;0
24/05/2022 16:58;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 16:58;129849;0;;;129850;126232;152404;140181;24/05/2022 16:58;10331;00:00:18;Indietro;TGLS_201;1;1;;99;99;140181;0
24/05/2022 16:58;Satellite1;(92) Abilita batteria;(1) OK;24/05/2022 16:58;5900610;0;;Shuttle1;5900610;5900010;5901210;5900610;24/05/2022 16:58;0;00:00:01; ;Unknown;1;1;;100;100;5900610;0
24/05/2022 16:58;Satellite1;(40) Ingresso;(1) OK;24/05/2022 16:58;5900610;0;;Shuttle1;5900610;5900010;5901210;1649571;24/05/2022 16:58;4251039;00:00:05;Indietro;TGLS_113;6;6;;100;100;5900610;0
24/05/2022 16:58;Satellite1;(30) Spostamento;(1) OK;24/05/2022 16:58;1649571;0;;L2-C07-R - WH1 (N 41);1649565;1648919;1669066;1649709;24/05/2022 16:58;144;00:00:01;Indietro;TGLS_133;5;6;;100;100;5900610;0
24/05/2022 16:58;Satellite1;(20) Deposito;(1) OK;24/05/2022 16:58;1649709;545;BECIWMS0583;L2-C07-R - WH1 (N 41);1649709;1648919;1669066;1649709;24/05/2022 16:58;0;00:00:02; ;TGLS_233;4;6;;100;100;5900610;0
24/05/2022 16:58;Satellite1;(30) Spostamento;(1) OK;24/05/2022 16:58;1649709;545;BECIWMS0583;L2-C07-R - WH1 (N 41);1649709;1648919;1669066;1649560;24/05/2022 16:58;149;00:00:01;Avanti;TGLS_213;3;6;;100;100;5900610;0
24/05/2022 16:58;Satellite1;(50) Uscita;(1) OK;24/05/2022 16:58;1649560;545;BECIWMS0583;Shuttle1;5900610;5900010;5901210;5900610;24/05/2022 16:58;0;00:00:04;Avanti;TGLS_203;2;6;;100;100;5900610;0
24/05/2022 16:58;Satellite1;(10) Prelievo;(1) OK;24/05/2022 16:58;5900610;545;BECIWMS0583;Shuttle1;5900610;5900010;5901210;5900610;24/05/2022 16:58;0;00:00:03; ;TGLS_107;1;6;;100;100;5900610;0
24/05/2022 16:58;Satellite1;(91) Disabilita batteria;(1) OK;24/05/2022 16:58;5900610;0;;Shuttle1;5900610;5900010;5901210;5900610;24/05/2022 16:58;0;00:00:02; ;Unknown;1;1;;99;99;5900610;0
24/05/2022 16:57;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 16:58;140181;545;BECIWMS0583;L2-C07-R - WH1 (N 41);140183;126232;152404;135900;24/05/2022 16:58;4283;00:00:00;Avanti;TGLS_202;2;3;;99;99;89049;0
24/05/2022 16:57;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;24/05/2022 16:58;135900;545;BECIWMS0583;L2-C07-R - WH1 (N 41);140183;126232;152404;129843;24/05/2022 16:58;10340;00:00:17;Avanti;TGLS_202;2;3;;99;99;89049;0
24/05/2022 16:57;Shuttle1;(50) Uscita;(1) OK;24/05/2022 16:58;129843;545;BECIWMS0583;Lift1;89050;85490;89790;89049;24/05/2022 16:57;1;00:00:09;Avanti;TGLS_202;1;3;;99;99;89049;0
24/05/2022 16:57;Shuttle1;(10) Prelievo con catena;(1) OK;24/05/2022 16:57;89049;545;BECIWMS0583;Lift1;89050;85490;89790;89049;24/05/2022 16:57;1;00:00:09;Avanti;TGLS_201;2;2;;99;99;129849;0
24/05/2022 16:57;Shuttle1;(40) Ingresso;(21) OK silent warning;24/05/2022 16:57;89049;0;;Lift1;89050;85490;89790;129849;24/05/2022 16:57;40799;00:00:13;Indietro;TGLS_201;1;2;;99;99;129849;0
24/05/2022 16:57;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 16:57;129849;0;;;129850;126232;152404;143984;24/05/2022 16:57;14134;00:00:15;Indietro;TGLS_201;1;1;;99;99;143984;0
24/05/2022 16:57;Satellite1;(92) Abilita batteria;(1) OK;24/05/2022 16:57;5900610;0;;Shuttle1;5900610;5900010;5901210;5900610;24/05/2022 16:57;0;00:00:01; ;Unknown;1;1;;100;100;5900610;0
24/05/2022 16:56;Satellite1;(40) Ingresso;(1) OK;24/05/2022 16:57;5900610;0;;Shuttle1;5900610;5900010;5901210;1849570;24/05/2022 16:57;4051040;00:00:04;Indietro;TGLS_113;6;6;;100;100;5900611;0
24/05/2022 16:56;Satellite1;(30) Spostamento;(1) OK;24/05/2022 16:57;1849570;0;;L2-C09-R - WH1 (N 45);1849564;1848928;1869067;1851386;24/05/2022 16:57;1822;00:00:04;Indietro;TGLS_133;5;6;;100;100;5900611;0
24/05/2022 16:56;Satellite1;(20) Deposito;(1) OK;24/05/2022 16:57;1851386;19;BECIWMS0333;L2-C09-R - WH1 (N 45);1851387;1848928;1869067;1851386;24/05/2022 16:56;1;00:00:02; ;TGLS_233;4;6;;100;100;5900611;76
24/05/2022 16:56;Satellite1;(30) Spostamento;(1) OK;24/05/2022 16:56;1851386;19;BECIWMS0333;L2-C09-R - WH1 (N 45);1851387;1848928;1869067;1849552;24/05/2022 16:56;1835;00:00:04;Avanti;TGLS_213;3;6;;100;100;5900611;76
24/05/2022 16:56;Satellite1;(50) Uscita;(1) OK;24/05/2022 16:56;1849552;19;BECIWMS0333;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 16:56;1;00:00:04;Avanti;TGLS_203;2;6;;100;100;5900611;76
24/05/2022 16:56;Satellite1;(10) Prelievo;(1) OK;24/05/2022 16:56;5900611;19;BECIWMS0333;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 16:56;1;00:00:02; ;TGLS_107;1;6;;100;100;5900611;76
24/05/2022 16:56;Satellite1;(91) Disabilita batteria;(1) OK;24/05/2022 16:56;5900611;0;;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 16:56;1;00:00:03; ;Unknown;1;1;;99;99;5900611;0
24/05/2022 16:56;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 16:56;143984;19;BECIWMS0333;L2-C09-R - WH1 (N 45);143983;126232;152404;141807;24/05/2022 16:56;2176;00:00:00;Avanti;TGLS_202;2;3;;99;99;89049;76
24/05/2022 16:56;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;24/05/2022 16:56;141807;19;BECIWMS0333;L2-C09-R - WH1 (N 45);143983;126232;152404;129841;24/05/2022 16:56;14142;00:00:13;Avanti;TGLS_202;2;3;;99;99;89049;76
24/05/2022 16:56;Shuttle1;(50) Uscita;(1) OK;24/05/2022 16:56;129841;19;BECIWMS0333;Lift1;89050;85490;89790;89049;24/05/2022 16:56;1;00:00:06;Avanti;TGLS_202;1;3;;99;99;89049;76
24/05/2022 16:56;Shuttle1;(10) Prelievo con catena;(1) OK;24/05/2022 16:56;89049;19;BECIWMS0333;Lift1;89050;85490;89790;89049;24/05/2022 16:56;1;00:00:09;Avanti;TGLS_201;2;2;;99;99;103645;76
24/05/2022 16:56;Shuttle1;(40) Ingresso;(21) OK silent warning;24/05/2022 16:56;89049;0;;Lift1;89050;85490;89790;103645;24/05/2022 16:56;14595;00:00:13;Indietro;TGLS_201;1;2;;99;99;103645;0
24/05/2022 16:55;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 16:55;103645;0;;;103646;100031;126191;124918;24/05/2022 16:55;21272;00:00:18;Indietro;TGLS_201;1;1;;100;99;124918;0
24/05/2022 16:55;Satellite1;(92) Abilita batteria;(1) OK;24/05/2022 16:55;5900611;0;;Shuttle1;5900610;5900010;5901210;5900611;24/05/2022 16:55;1;00:00:02; ;Unknown;1;1;;100;100;5900611;0
24/05/2022 16:55;Satellite1;(40) Ingresso;(1) OK;24/05/2022 16:55;5900611;0;;Shuttle1;5900610;5900010;5901210;2209638;24/05/2022 16:55;3690972;00:00:04;Indietro;TGLS_113;6;6;;100;100;5900612;0
24/05/2022 16:55;Satellite1;(30) Spostamento;(1) OK;24/05/2022 16:55;2209638;0;;L1-C13-R - WH1 (N 26);2209632;2208990;2229127;2211955;24/05/2022 16:55;2323;00:00:05;Indietro;TGLS_133;5;6;;100;100;5900612;0
24/05/2022 16:55;Satellite1;(20) Deposito;(1) OK;24/05/2022 16:55;2211955;323;BECIWMS0251;L1-C13-R - WH1 (N 26);2211955;2208990;2229127;2211955;24/05/2022 16:55;0;00:00:02; ;TGLS_233;4;6;;100;100;5900612;67
24/05/2022 16:55;Satellite1;(30) Spostamento;(1) OK;24/05/2022 16:55;2211955;323;BECIWMS0251;L1-C13-R - WH1 (N 26);2211955;2208990;2229127;2209627;24/05/2022 16:55;2328;00:00:04;Avanti;TGLS_213;3;6;;100;100;5900612;67
24/05/2022 16:55;Satellite1;(50) Uscita;(1) OK;24/05/2022 16:55;2209627;323;BECIWMS0251;Shuttle1;5900610;5900010;5901210;5900612;24/05/2022 16:55;2;00:00:04;Avanti;TGLS_203;2;6;;100;100;5900612;67
24/05/2022 16:55;Satellite1;(10) Prelievo;(1) OK;24/05/2022 16:55;5900612;323;BECIWMS0251;Shuttle1;5900610;5900010;5901210;5900612;24/05/2022 16:55;2;00:00:03; ;TGLS_107;1;6;;100;100;5900612;67
24/05/2022 16:55;Satellite1;(91) Disabilita batteria;(1) OK;24/05/2022 16:55;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;24/05/2022 16:55;2;00:00:03; ;Unknown;1;1;;99;99;5900612;0
24/05/2022 16:54;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 16:55;124919;323;BECIWMS0251;L1-C13-R - WH1 (N 26);124918;100031;126191;115496;24/05/2022 16:55;9422;00:00:00;Avanti;TGLS_202;2;3;;100;100;89049;67
24/05/2022 16:54;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;24/05/2022 16:55;115496;323;BECIWMS0251;L1-C13-R - WH1 (N 26);124918;100031;126191;103636;24/05/2022 16:54;21282;00:00:16;Avanti;TGLS_202;2;3;;100;100;89049;67
24/05/2022 16:54;Shuttle1;(50) Uscita;(1) OK;24/05/2022 16:54;103636;323;BECIWMS0251;Lift1;89050;85490;89790;89049;24/05/2022 16:54;1;00:00:06;Avanti;TGLS_202;1;3;;100;100;89049;67
24/05/2022 16:54;Shuttle1;(10) Prelievo con catena;(1) OK;24/05/2022 16:54;89049;323;BECIWMS0251;Lift1;89050;85490;89790;89049;24/05/2022 16:54;1;00:00:09;Avanti;TGLS_201;2;2;;100;100;129849;67
24/05/2022 16:54;Shuttle1;(40) Ingresso;(21) OK silent warning;24/05/2022 16:54;89049;0;;Lift1;89050;85490;89790;129849;24/05/2022 16:54;40799;00:00:13;Indietro;TGLS_201;1;2;;100;100;129849;0
24/05/2022 16:54;Shuttle1;(30) Spostamento;(21) OK silent warning;24/05/2022 16:54;129849;0;;;129850;126232;152404;143985;24/05/2022 16:54;14135;00:00:15;Indietro;TGLS_201;1;1;;100;100;143985;0
24/05/2022 16:54;Satellite1;(92) Abilita batteria;(1) OK;24/05/2022 16:54;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;24/05/2022 16:54;2;00:00:01; ;Unknown;1;1;;100;100;5900612;0
24/05/2022 16:53;Satellite1;(40) Ingresso;(1) OK;24/05/2022 16:54;5900612;0;;Shuttle1;5900610;5900010;5901210;1849570;24/05/2022 16:54;4051040;00:00:05;Indietro;TGLS_113;6;6;;100;100;5900610;0
24/05/2022 16:53;Satellite1;(30) Spostamento;(1) OK;24/05/2022 16:54;1849570;0;;L2-C09-R - WH1 (N 45);1849564;1848928;1869067;1852237;24/05/2022 16:54;2673;00:00:04;Indietro;TGLS_133;5;6;;100;100;5900610;0
24/05/2022 16:53;Satellite1;(20) Deposito;(1) OK;24/05/2022 16:54;1852237;30;BECIWMS0076;L2-C09-R - WH1 (N 45);1852237;1848928;1869067;1852237;24/05/2022 16:53;0;00:00:02; ;TGLS_233;4;6;;100;100;5900610;0
24/05/2022 16:53;Satellite1;(30) Spostamento;(1) OK;24/05/2022 16:53;1852237;30;BECIWMS0076;L2-C09-R - WH1 (N 45);1852237;1848928;1869067;1849624;24/05/2022 16:53;2613;00:00:06;Avanti;TGLS_213;3;6;;100;100;5900610;0
24/05/2022 16:53;Satellite1;(50) Uscita;(1) OK;24/05/2022 16:53;1849624;30;BECIWMS0076;Shuttle1;5900610;5900010;5901210;5900610;24/05/2022 16:53;0;00:00:04;Avanti;TGLS_203;2;6;;100;100;5900610;0
24/05/2022 16:53;Satellite1;(10) Prelievo;(1) OK;24/05/2022 16:53;5900610;30;BECIWMS0076;Shuttle1;5900610;5900010;5901210;5900610;24/05/2022 16:53;0;00:00:03; ;TGLS_107;1;6;;100;100;5900610;0
24/05/2022 16:53;Satellite1;(91) Disabilita batteria;(1) OK;24/05/2022 16:53;5900610;0;;Shuttle1;5900610;5900010;5901210;5900610;24/05/2022 16:53;0;00:00:02; ;Unknown;1;1;;100;100;5900610;0
