ID_Commissione;Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Valore encoder Tx;Peso UDC
1;2022-05-29 17:04:00;Shuttle1;(50) Uscita;(1) OK;2022-05-29 17:04:00;103636;68;BECIWMS0089;Lift1;89050;85490;89790;89048;2022-05-29 17:04:00;2;00:00:09;Avanti;TGLS_202;1;2;;100;100;89048;0
1;2022-05-29 17:04:00;Shuttle1;(10) Prelievo con catena;(1) OK;2022-05-29 17:04:00;89048;68;BECIWMS0089;Lift1;89050;85490;89790;89048;2022-05-29 17:04:00;2;00:00:09;Avanti;TGLS_201;2;2;;100;100;89048;0
1;2022-05-29 17:04:00;Shuttle1;(91) Disabilita batteria;(1) OK;2022-05-29 17:04:00;89048;0;;Lift1;89050;85490;89790;89048;2022-05-29 17:04:00;2;00:00:02; ;Unknown;1;2;;100;100;89048;0
1;2022-05-29 17:02:00;Shuttle2;(92) Abilita batteria;(1) OK;2022-05-29 17:02:00;84257;0;;Lift2;84254;80700;85000;84257;2022-05-29 17:02:00;3;00:00:01; ;Unknown;1;1;;99;99;84257;0
1;2022-05-29 17:02:00;Shuttle2;(20) Deposito con catena;(1) OK;2022-05-29 17:02:00;84257;228;BECIWMS0392;Lift2;84254;80700;85000;84257;2022-05-29 17:02:00;3;00:00:06;Indietro;TGLS_202;1;1;;99;99;84257;54
1;2022-05-29 17:02:00;Shuttle2;(40) Ingresso;(21) OK silent warning;2022-05-29 17:02:00;84257;0;;Lift2;84254;80700;85000;403655;2022-05-29 17:02:00;319401;00:00:17;Indietro;TGLS_202;2;2;;100;99;410639;0
1;2022-05-29 17:02:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-29 17:02:00;403655;0;;;403649;400028;426206;410639;2022-05-29 17:02:00;6990;00:00:15;Indietro;TGLS_202;1;2;;100;100;410639;0
1;2022-05-29 17:01:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-29 17:02:00;5901839;0;;Shuttle2;5901842;5901242;5902442;5901839;2022-05-29 17:02:00;3;00:00:00; ;Unknown;7;7;;99;99;5901839;0
1;2022-05-29 17:01:00;Satellite2;(20) Deposito;(1) OK;2022-05-29 17:02:00;5901839;228;BECIWMS0392;Shuttle2;5901842;5901242;5902442;5901839;2022-05-29 17:02:00;3;00:00:02; ;TGLS_203;6;7;;99;99;5901839;54
1;2022-05-29 17:01:00;Satellite2;(40) Ingresso;(1) OK;2022-05-29 17:02:00;5901839;228;BECIWMS0392;Shuttle2;5901842;5901242;5902442;1468532;2022-05-29 17:02:00;4433310;00:00:04;Avanti;TGLS_213;5;7;;99;99;5901839;54
1;2022-05-29 17:01:00;Satellite2;(30) Spostamento;(1) OK;2022-05-29 17:02:00;1468532;228;BECIWMS0392;L2-C05-R - WH1 (N 37);1468538;1469167;1449021;1461952;2022-05-29 17:01:00;6586;00:00:05;Avanti;TGLS_213;4;7;;99;99;5901839;54
1;2022-05-29 17:01:00;Satellite2;(10) Prelievo;(1) OK;2022-05-29 17:01:00;1461952;228;BECIWMS0392;L2-C05-R - WH1 (N 37);1461950;1469167;1449021;1461952;2022-05-29 17:01:00;2;00:00:02; ;TGLS_125;3;7;;99;99;5901839;54
1;2022-05-29 17:01:00;Satellite2;(30) Spostamento;(1) OK;2022-05-29 17:01:00;1461952;228;BECIWMS0392;L2-C05-R - WH1 (N 37);1461950;1469167;1449021;1468504;2022-05-29 17:01:00;6554;00:00:05;Indietro;TGLS_101;2;7;;99;99;5901839;54
1;2022-05-29 17:01:00;Satellite2;(50) Uscita;(1) OK;2022-05-29 17:01:00;1468504;0;;Shuttle2;5901842;5901242;5902442;5901839;2022-05-29 17:01:00;3;00:00:04;Indietro;TGLS_101;1;7;;99;99;5901839;0
1;2022-05-29 17:01:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-29 17:01:00;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;2022-05-29 17:01:00;4;00:00:03; ;Unknown;1;1;;99;99;5901838;0
1;2022-05-29 17:01:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-29 17:01:00;410639;0;;L2-C05-R - WH1 (N 37);410638;400028;426206;403612;2022-05-29 17:01:00;7026;00:00:11;Avanti;TGLS_201;3;3;;100;100;84257;0
1;2022-05-29 17:01:00;Shuttle2;(50) Uscita;(1) OK;2022-05-29 17:01:00;403612;0;;Lift2;84254;80700;85000;84257;2022-05-29 17:01:00;3;00:00:06;Avanti;TGLS_201;2;3;;100;100;84257;0
1;2022-05-29 17:01:00;Shuttle2;(91) Disabilita batteria;(1) OK;2022-05-29 17:01:00;84257;0;;Lift2;84254;80700;85000;84257;2022-05-29 17:01:00;3;00:00:02; ;Unknown;1;3;;100;100;84257;0
1;2022-05-29 16:54:00;Shuttle1;(92) Abilita batteria;(1) OK;2022-05-29 16:54:00;89048;0;;Lift1;89050;85490;89790;89049;2022-05-29 16:54:00;1;00:00:01; ;Unknown;3;3;;100;100;130128;0
1;2022-05-29 16:54:00;Shuttle1;(40) Ingresso;(1) OK;2022-05-29 16:54:00;89049;0;;Lift1;89050;85490;89790;129856;2022-05-29 16:54:00;40806;00:00:09;Indietro;TGLS_201;2;3;;100;100;130128;0
1;2022-05-29 16:54:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-29 16:54:00;129856;0;;;129850;126232;152404;130128;2022-05-29 16:54:00;278;00:00:04;Indietro;TGLS_201;1;3;;100;100;130128;0
1;2022-05-29 16:53:00;Satellite1;(92) Abilita batteria;(1) OK;2022-05-29 16:53:00;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:53:00;3;00:00:01; ;Unknown;1;1;;100;100;5900613;0
1;2022-05-29 16:52:00;Satellite1;(40) Ingresso;(1) OK;2022-05-29 16:53:00;5900613;0;;Shuttle1;5900610;5900010;5901210;1053428;2022-05-29 16:53:00;4847182;00:00:04;Indietro;TGLS_113;6;6;;100;100;5900613;0
1;2022-05-29 16:52:00;Satellite1;(30) Spostamento;(1) OK;2022-05-29 16:53:00;1053428;0;;L2-C01-R - WH1 (N 29);1053422;1052792;1072929;1057823;2022-05-29 16:53:00;4401;00:00:05;Indietro;TGLS_133;5;6;;100;100;5900613;0
1;2022-05-29 16:52:00;Satellite1;(20) Deposito;(1) OK;2022-05-29 16:53:00;1057823;381;BECIWMS0266;L2-C01-R - WH1 (N 29);1057825;1052792;1072929;1057823;2022-05-29 16:53:00;2;00:00:01; ;TGLS_233;4;6;;100;100;5900613;71
1;2022-05-29 16:52:00;Satellite1;(30) Spostamento;(1) OK;2022-05-29 16:53:00;1057823;381;BECIWMS0266;L2-C01-R - WH1 (N 29);1057825;1052792;1072929;1053454;2022-05-29 16:53:00;4371;00:00:07;Avanti;TGLS_213;3;6;;100;100;5900613;71
1;2022-05-29 16:52:00;Satellite1;(50) Uscita;(1) OK;2022-05-29 16:53:00;1053454;381;BECIWMS0266;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:53:00;3;00:00:04;Avanti;TGLS_203;2;6;;100;100;5900613;71
1;2022-05-29 16:52:00;Satellite1;(10) Prelievo;(1) OK;2022-05-29 16:53:00;5900613;381;BECIWMS0266;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:52:00;3;00:00:02; ;TGLS_107;1;6;;100;100;5900613;71
1;2022-05-29 16:52:00;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;2022-05-29 16:52:00;130128;381;BECIWMS0266;L2-C01-R - WH1 (N 29);130127;126232;152404;130128;2022-05-29 16:52:00;1;00:00:06;Avanti;TGLS_202;1;1;;100;100;130128;71
1;2022-05-29 16:52:00;Satellite1;(91) Disabilita batteria;(1) OK;2022-05-29 16:52:00;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:52:00;3;00:00:02; ;Unknown;1;1;;100;100;5900613;0
1;2022-05-29 16:52:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-29 16:52:00;130128;381;BECIWMS0266;L2-C01-R - WH1 (N 29);130127;126232;152404;130224;2022-05-29 16:52:00;97;00:00:13;Indietro;TGLS_202;1;1;;100;100;130224;71
1;2022-05-29 16:52:00;Satellite1;(92) Abilita batteria;(1) OK;2022-05-29 16:52:00;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:52:00;3;00:00:01; ;Unknown;1;1;;100;100;5900613;0
1;2022-05-29 16:52:00;Satellite1;(91) Disabilita batteria;(1) OK;2022-05-29 16:52:00;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:52:00;3;00:00:03; ;Unknown;1;1;;100;100;5900613;0
1;2022-05-29 16:52:00;Shuttle1;(30) Spostamento;(122) Errore warning;2022-05-29 16:52:00;130225;381;BECIWMS0266;L2-C01-R - WH1 (N 29);130127;126232;152404;129850;2022-05-29 16:52:00;277;00:00:01;Avanti;TGLS_202;2;2;122.0;100;100;89049;71
1;2022-05-29 16:52:00;Shuttle1;(50) Uscita;(1) OK;2022-05-29 16:52:00;129850;381;BECIWMS0266;Lift1;89050;85490;89790;89049;2022-05-29 16:52:00;1;00:00:07;Avanti;TGLS_202;1;2;;100;100;89049;71
1;2022-05-29 16:52:00;Shuttle1;(10) Prelievo con catena;(1) OK;2022-05-29 16:52:00;89049;381;BECIWMS0266;Lift1;89050;85490;89790;89049;2022-05-29 16:52:00;1;00:00:09;Avanti;TGLS_201;2;2;;100;100;89049;71
1;2022-05-29 16:52:00;Shuttle1;(91) Disabilita batteria;(1) OK;2022-05-29 16:52:00;89049;0;;Lift1;89050;85490;89790;89049;2022-05-29 16:52:00;1;00:00:02; ;Unknown;1;2;;100;100;89049;0
1;2022-05-29 16:51:00;Shuttle2;(92) Abilita batteria;(1) OK;2022-05-29 16:51:00;84257;0;;Lift2;84254;80700;85000;84257;2022-05-29 16:51:00;3;00:00:01; ;Unknown;1;1;;100;99;84257;0
1;2022-05-29 16:50:00;Shuttle2;(20) Deposito con catena;(1) OK;2022-05-29 16:50:00;84257;68;BECIWMS0089;Lift2;84254;80700;85000;84257;2022-05-29 16:50:00;3;00:00:06;Indietro;TGLS_202;1;1;;100;100;84257;0
1;2022-05-29 16:50:00;Shuttle2;(40) Ingresso;(21) OK silent warning;2022-05-29 16:50:00;84257;0;;Lift2;84254;80700;85000;329883;2022-05-29 16:50:00;245629;00:00:18;Indietro;TGLS_202;2;2;;100;100;330162;0
1;2022-05-29 16:50:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-29 16:50:00;329883;0;;;329877;326268;352429;330162;2022-05-29 16:50:00;285;00:00:04;Indietro;TGLS_202;1;2;;100;100;330162;0
1;2022-05-29 16:50:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-29 16:50:00;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;2022-05-29 16:50:00;4;00:00:01; ;Unknown;7;7;;99;99;5901838;0
1;2022-05-29 16:50:00;Satellite2;(20) Deposito;(1) OK;2022-05-29 16:50:00;5901838;68;BECIWMS0089;Shuttle2;5901842;5901242;5902442;5901838;2022-05-29 16:50:00;4;00:00:02; ;TGLS_203;6;7;;99;99;5901838;0
1;2022-05-29 16:50:00;Satellite2;(40) Ingresso;(1) OK;2022-05-29 16:50:00;5901838;68;BECIWMS0089;Shuttle2;5901842;5901242;5902442;1028414;2022-05-29 16:50:00;4873428;00:00:06;Avanti;TGLS_213;5;7;;99;99;5901838;0
1;2022-05-29 16:50:00;Satellite2;(30) Spostamento;(1) OK;2022-05-29 16:50:00;1028414;68;BECIWMS0089;L1-C01-R - WH1 (N 2);1028418;1029057;1008941;1025242;2022-05-29 16:50:00;3176;00:00:06;Avanti;TGLS_213;4;7;;99;99;5901838;0
1;2022-05-29 16:50:00;Satellite2;(10) Prelievo;(1) OK;2022-05-29 16:50:00;1025242;68;BECIWMS0089;L1-C01-R - WH1 (N 2);1025241;1029057;1008941;1025242;2022-05-29 16:50:00;1;00:00:02; ;TGLS_125;3;7;;99;99;5901838;0
1;2022-05-29 16:50:00;Satellite2;(30) Spostamento;(1) OK;2022-05-29 16:50:00;1025242;68;BECIWMS0089;L1-C01-R - WH1 (N 2);1025241;1029057;1008941;1028395;2022-05-29 16:50:00;3154;00:00:05;Indietro;TGLS_101;2;7;;99;99;5901838;0
1;2022-05-29 16:50:00;Satellite2;(50) Uscita;(1) OK;2022-05-29 16:50:00;1028395;0;;Shuttle2;5901842;5901242;5902442;5901838;2022-05-29 16:50:00;4;00:00:04;Indietro;TGLS_101;1;7;;99;99;5901838;0
1;2022-05-29 16:49:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-29 16:49:00;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;2022-05-29 16:49:00;4;00:00:02; ;Unknown;1;1;;99;99;5901838;0
1;2022-05-29 16:49:00;Shuttle2;(30) Spostamento;(1) OK;2022-05-29 16:50:00;330162;0;;L1-C01-R - WH1 (N 2);330159;326268;352429;330276;2022-05-29 16:49:00;117;00:00:11;Indietro;TGLS_201;1;1;;100;100;330276;0
1;2022-05-29 16:49:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-29 16:49:00;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;2022-05-29 16:49:00;4;00:00:01; ;Unknown;1;1;;99;99;5901838;0
1;2022-05-29 16:49:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-29 16:49:00;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;2022-05-29 16:49:00;4;00:00:03; ;Unknown;1;1;;100;100;5901838;0
1;2022-05-29 16:49:00;Shuttle2;(30) Spostamento;(122) Errore warning;2022-05-29 16:49:00;330276;0;;L1-C01-R - WH1 (N 2);330159;326268;352429;329849;2022-05-29 16:49:00;310;00:00:01;Avanti;TGLS_201;3;3;122.0;100;100;84257;0
1;2022-05-29 16:49:00;Shuttle2;(50) Uscita;(1) OK;2022-05-29 16:49:00;329849;0;;Lift2;84254;80700;85000;84257;2022-05-29 16:49:00;3;00:00:06;Avanti;TGLS_201;2;3;;100;100;84257;0
1;2022-05-29 16:49:00;Shuttle2;(91) Disabilita batteria;(1) OK;2022-05-29 16:49:00;84257;0;;Lift2;84254;80700;85000;84257;2022-05-29 16:49:00;3;00:00:02; ;Unknown;1;3;;100;100;84257;0
1;2022-05-29 16:43:00;Shuttle1;(92) Abilita batteria;(1) OK;2022-05-29 16:43:00;89049;0;;Lift1;89050;85490;89790;89049;2022-05-29 16:43:00;1;00:00:01; ;Unknown;3;3;;99;99;136831;0
1;2022-05-29 16:43:00;Shuttle1;(40) Ingresso;(1) OK;2022-05-29 16:43:00;89049;0;;Lift1;89050;85490;89790;129856;2022-05-29 16:43:00;40806;00:00:08;Indietro;TGLS_201;2;3;;99;99;136831;0
1;2022-05-29 16:43:00;Shuttle1;(30) Spostamento;(1) OK;2022-05-29 16:43:00;129856;0;;;129850;126232;152404;136831;2022-05-29 16:43:00;6981;00:00:10;Indietro;TGLS_201;1;3;;99;99;136831;0
1;2022-05-29 16:42:00;Satellite1;(92) Abilita batteria;(1) OK;2022-05-29 16:42:00;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;2022-05-29 16:42:00;2;00:00:01; ;Unknown;1;1;;98;98;5900612;0
1;2022-05-29 16:41:00;Satellite1;(40) Ingresso;(1) OK;2022-05-29 16:42:00;5900612;0;;Shuttle1;5900610;5900010;5901210;1449656;2022-05-29 16:42:00;4450954;00:00:04;Indietro;TGLS_113;6;6;;99;98;5900613;0
1;2022-05-29 16:41:00;Satellite1;(30) Spostamento;(1) OK;2022-05-29 16:42:00;1449656;0;;L2-C05-R - WH1 (N 37);1449652;1449021;1469167;1459164;2022-05-29 16:42:00;9512;00:00:06;Indietro;TGLS_133;5;6;;99;99;5900613;0
1;2022-05-29 16:41:00;Satellite1;(20) Deposito;(1) OK;2022-05-29 16:42:00;1459164;90;BECIWMS0028;L2-C05-R - WH1 (N 37);1459167;1449021;1469167;1459164;2022-05-29 16:42:00;3;00:00:02; ;TGLS_233;4;6;;99;99;5900613;70
1;2022-05-29 16:41:00;Satellite1;(30) Spostamento;(1) OK;2022-05-29 16:42:00;1459164;90;BECIWMS0028;L2-C05-R - WH1 (N 37);1459167;1449021;1469167;1449681;2022-05-29 16:41:00;9486;00:00:07;Avanti;TGLS_213;3;6;;99;99;5900613;70
1;2022-05-29 16:41:00;Satellite1;(50) Uscita;(1) OK;2022-05-29 16:41:00;1449681;90;BECIWMS0028;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:41:00;3;00:00:03;Avanti;TGLS_203;2;6;;99;99;5900613;70
1;2022-05-29 16:41:00;Satellite1;(10) Prelievo;(1) OK;2022-05-29 16:41:00;5900613;90;BECIWMS0028;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:41:00;3;00:00:03; ;TGLS_107;1;6;;99;99;5900613;70
1;2022-05-29 16:41:00;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;2022-05-29 16:41:00;136830;90;BECIWMS0028;L2-C05-R - WH1 (N 37);136832;126232;152404;136830;2022-05-29 16:41:00;2;00:00:06;Avanti;TGLS_202;1;1;;99;99;136830;70
1;2022-05-29 16:41:00;Satellite1;(91) Disabilita batteria;(1) OK;2022-05-29 16:41:00;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:41:00;3;00:00:02; ;Unknown;1;1;;99;99;5900613;0
1;2022-05-29 16:41:00;Shuttle1;(30) Spostamento;(1) OK;2022-05-29 16:41:00;136830;90;BECIWMS0028;L2-C05-R - WH1 (N 37);136832;126232;152404;129844;2022-05-29 16:41:00;6988;00:00:09;Avanti;TGLS_202;2;2;;100;99;89051;70
1;2022-05-29 16:41:00;Shuttle1;(50) Uscita;(1) OK;2022-05-29 16:41:00;129844;90;BECIWMS0028;Lift1;89050;85490;89790;89051;2022-05-29 16:41:00;1;00:00:07;Avanti;TGLS_202;1;2;;100;100;89051;70
1;2022-05-29 16:41:00;Shuttle1;(10) Prelievo con catena;(1) OK;2022-05-29 16:41:00;89051;90;BECIWMS0028;Lift1;89050;85490;89790;89051;2022-05-29 16:41:00;1;00:00:09;Avanti;TGLS_201;2;2;;100;100;89051;70
1;2022-05-29 16:41:00;Shuttle1;(91) Disabilita batteria;(1) OK;2022-05-29 16:41:00;89051;0;;Lift1;89050;85490;89790;89051;2022-05-29 16:41:00;1;00:00:02; ;Unknown;1;2;;100;100;89051;0
1;2022-05-29 16:39:00;Shuttle2;(92) Abilita batteria;(1) OK;2022-05-29 16:40:00;84257;0;;Lift2;84254;80700;85000;84257;2022-05-29 16:39:00;3;00:00:01; ;Unknown;1;1;;99;99;84257;0
1;2022-05-29 16:39:00;Shuttle2;(20) Deposito con catena;(1) OK;2022-05-29 16:39:00;84257;381;BECIWMS0266;Lift2;84254;80700;85000;84257;2022-05-29 16:39:00;3;00:00:06;Indietro;TGLS_202;1;1;;99;99;84257;71
1;2022-05-29 16:39:00;Shuttle2;(40) Ingresso;(21) OK silent warning;2022-05-29 16:39:00;84257;0;;Lift2;84254;80700;85000;403655;2022-05-29 16:39:00;319401;00:00:17;Indietro;TGLS_202;2;2;;99;99;403933;0
1;2022-05-29 16:39:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-29 16:39:00;403655;0;;;403649;400028;426206;403933;2022-05-29 16:39:00;284;00:00:04;Indietro;TGLS_202;1;2;;99;99;403933;0
1;2022-05-29 16:39:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-29 16:39:00;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;2022-05-29 16:39:00;4;00:00:01; ;Unknown;7;7;;99;99;5901840;0
1;2022-05-29 16:39:00;Satellite2;(20) Deposito;(1) OK;2022-05-29 16:39:00;5901838;381;BECIWMS0266;Shuttle2;5901842;5901242;5902442;5901838;2022-05-29 16:39:00;4;00:00:02; ;TGLS_203;6;7;;99;99;5901840;71
1;2022-05-29 16:39:00;Satellite2;(40) Ingresso;(1) OK;2022-05-29 16:39:00;5901838;381;BECIWMS0266;Shuttle2;5901842;5901242;5902442;1072294;2022-05-29 16:39:00;4829548;00:00:04;Avanti;TGLS_213;5;7;;99;99;5901840;71
1;2022-05-29 16:39:00;Satellite2;(30) Spostamento;(1) OK;2022-05-29 16:39:00;1072294;381;BECIWMS0266;L2-C01-R - WH1 (N 29);1072296;1072929;1052792;1067415;2022-05-29 16:39:00;4881;00:00:06;Avanti;TGLS_213;4;7;;99;99;5901840;71
1;2022-05-29 16:39:00;Satellite2;(10) Prelievo;(1) OK;2022-05-29 16:39:00;1067415;381;BECIWMS0266;L2-C01-R - WH1 (N 29);1067414;1072929;1052792;1067415;2022-05-29 16:39:00;1;00:00:02; ;TGLS_125;3;7;;99;99;5901840;71
1;2022-05-29 16:39:00;Satellite2;(30) Spostamento;(1) OK;2022-05-29 16:39:00;1067415;381;BECIWMS0266;L2-C01-R - WH1 (N 29);1067414;1072929;1052792;1072263;2022-05-29 16:39:00;4849;00:00:05;Indietro;TGLS_101;2;7;;99;99;5901840;71
1;2022-05-29 16:39:00;Satellite2;(50) Uscita;(1) OK;2022-05-29 16:39:00;1072263;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-29 16:39:00;2;00:00:04;Indietro;TGLS_101;1;7;;99;99;5901840;0
1;2022-05-29 16:38:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-29 16:38:00;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-29 16:38:00;2;00:00:03; ;Unknown;1;1;;99;99;5901840;0
1;2022-05-29 16:38:00;Shuttle2;(30) Spostamento;(1) OK;2022-05-29 16:38:00;403933;0;;L2-C01-R - WH1 (N 29);403930;400028;426206;404046;2022-05-29 16:38:00;116;00:00:11;Indietro;TGLS_201;1;1;;99;99;404046;0
1;2022-05-29 16:38:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-29 16:38:00;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-29 16:38:00;2;00:00:01; ;Unknown;1;1;;99;99;5901840;0
1;2022-05-29 16:38:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-29 16:38:00;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-29 16:38:00;2;00:00:02; ;Unknown;1;1;;99;99;5901840;0
1;2022-05-29 16:38:00;Shuttle2;(30) Spostamento;(122) Errore warning;2022-05-29 16:38:00;404045;0;;L2-C01-R - WH1 (N 29);403930;400028;426206;403611;2022-05-29 16:38:00;319;00:00:01;Avanti;TGLS_201;3;3;122.0;99;99;84257;0
1;2022-05-29 16:38:00;Shuttle2;(50) Uscita;(1) OK;2022-05-29 16:38:00;403611;0;;Lift2;84254;80700;85000;84257;2022-05-29 16:38:00;3;00:00:06;Avanti;TGLS_201;2;3;;99;99;84257;0
1;2022-05-29 16:38:00;Shuttle2;(91) Disabilita batteria;(1) OK;2022-05-29 16:38:00;84257;0;;Lift2;84254;80700;85000;84257;2022-05-29 16:38:00;3;00:00:02; ;Unknown;1;3;;99;99;84257;0
1;2022-05-29 16:19:00;Shuttle1;(92) Abilita batteria;(1) OK;2022-05-29 16:20:00;89051;0;;Lift1;89050;85490;89790;89051;2022-05-29 16:20:00;1;00:00:01; ;Unknown;3;3;;96;96;105606;0
1;2022-05-29 16:19:00;Shuttle1;(40) Ingresso;(21) OK silent warning;2022-05-29 16:20:00;89051;0;;Lift1;89050;85490;89790;103652;2022-05-29 16:19:00;14602;00:00:12;Indietro;TGLS_201;2;3;;96;96;105606;0
1;2022-05-29 16:19:00;Shuttle1;(30) Spostamento;(1) OK;2022-05-29 16:19:00;103652;0;;;103646;100031;126191;105606;2022-05-29 16:19:00;1960;00:00:05;Indietro;TGLS_201;1;3;;96;96;105606;0
1;2022-05-29 16:18:00;Satellite1;(92) Abilita batteria;(1) OK;2022-05-29 16:18:00;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:18:00;3;00:00:01; ;Unknown;1;1;;99;99;5900613;0
1;2022-05-29 16:18:00;Satellite1;(40) Ingresso;(1) OK;2022-05-29 16:18:00;5900613;0;;Shuttle1;5900610;5900010;5901210;1109725;2022-05-29 16:18:00;4790885;00:00:04;Indietro;TGLS_113;6;6;;99;99;5900613;0
1;2022-05-29 16:18:00;Satellite1;(30) Spostamento;(1) OK;2022-05-29 16:18:00;1109725;0;;L1-C02-R - WH1 (N 4);1109720;1109078;1129237;1128600;2022-05-29 16:18:00;18880;00:00:10;Indietro;TGLS_133;5;6;;99;99;5900613;0
1;2022-05-29 16:18:00;Satellite1;(20) Deposito;(1) OK;2022-05-29 16:18:00;1128600;159;BECIWMS0196;L1-C02-R - WH1 (N 4);1128602;1109078;1129237;1128600;2022-05-29 16:18:00;2;00:00:02; ;TGLS_233;4;6;;99;99;5900613;55
1;2022-05-29 16:18:00;Satellite1;(30) Spostamento;(1) OK;2022-05-29 16:18:00;1128600;159;BECIWMS0196;L1-C02-R - WH1 (N 4);1128602;1109078;1129237;1109754;2022-05-29 16:18:00;18848;00:00:12;Avanti;TGLS_213;3;6;;99;99;5900613;55
1;2022-05-29 16:18:00;Satellite1;(50) Uscita;(1) OK;2022-05-29 16:18:00;1109754;159;BECIWMS0196;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:18:00;3;00:00:04;Avanti;TGLS_203;2;6;;99;99;5900613;55
1;2022-05-29 16:18:00;Satellite1;(10) Prelievo;(1) OK;2022-05-29 16:18:00;5900613;159;BECIWMS0196;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:18:00;3;00:00:02; ;TGLS_107;1;6;;99;99;5900613;55
1;2022-05-29 16:17:00;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;2022-05-29 16:17:00;105606;159;BECIWMS0196;L1-C02-R - WH1 (N 4);105605;100031;126191;105606;2022-05-29 16:17:00;1;00:00:06;Avanti;TGLS_202;1;1;;97;97;105606;55
1;2022-05-29 16:17:00;Satellite1;(91) Disabilita batteria;(1) OK;2022-05-29 16:17:00;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;2022-05-29 16:17:00;3;00:00:02; ;Unknown;1;1;;99;99;5900613;0
1;2022-05-29 16:17:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-29 16:17:00;105606;159;BECIWMS0196;L1-C02-R - WH1 (N 4);105605;100031;126191;103642;2022-05-29 16:17:00;1963;00:00:08;Avanti;TGLS_202;2;2;;97;97;89049;55
1;2022-05-29 16:17:00;Shuttle1;(50) Uscita;(1) OK;2022-05-29 16:17:00;103642;159;BECIWMS0196;Lift1;89050;85490;89790;89049;2022-05-29 16:17:00;1;00:00:06;Avanti;TGLS_202;1;2;;97;97;89049;55
1;2022-05-29 16:17:00;Shuttle1;(10) Prelievo con catena;(1) OK;2022-05-29 16:17:00;89049;159;BECIWMS0196;Lift1;89050;85490;89790;89049;2022-05-29 16:17:00;1;00:00:09;Avanti;TGLS_201;2;2;;97;97;89049;55
1;2022-05-29 16:17:00;Shuttle1;(91) Disabilita batteria;(1) OK;2022-05-29 16:17:00;89049;0;;Lift1;89050;85490;89790;89049;2022-05-29 16:17:00;1;00:00:02; ;Unknown;1;2;;97;97;89049;0
1;2022-05-29 16:17:00;Shuttle2;(92) Abilita batteria;(1) OK;2022-05-29 16:17:00;84257;0;;Lift2;84254;80700;85000;84257;2022-05-29 16:17:00;3;00:00:01; ;Unknown;1;1;;98;98;84257;0
